Artist,Track,Featuring Artist,Streams,Album,Release Date,Album Cover,Artist Image
Dreamville,"Starting 5 (with Lute, Cozz & Omen)",1,49,D-Day: A Gangsta Grillz Mixtape,2022-03-31,https://i.scdn.co/image/ab67616d0000b273580d8d4b0061e5a244c86c77,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Coming Down (with Ari Lennox),1,50,D-Day: A Gangsta Grillz Mixtape,2022-03-31,https://i.scdn.co/image/ab67616d0000b273580d8d4b0061e5a244c86c77,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Hair Salon (with Cozz feat. G Perico & Reason),1,47,D-Day: A Gangsta Grillz Mixtape,2022-03-31,https://i.scdn.co/image/ab67616d0000b273580d8d4b0061e5a244c86c77,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Freedom of Speech (with J. Cole),1,63,D-Day: A Gangsta Grillz Mixtape,2022-03-31,https://i.scdn.co/image/ab67616d0000b273580d8d4b0061e5a244c86c77,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Blackberry Sap (with Ari Lennox),1,48,D-Day: A Gangsta Grillz Mixtape,2022-03-31,https://i.scdn.co/image/ab67616d0000b273580d8d4b0061e5a244c86c77,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Like Wine (with Lute),1,45,D-Day: A Gangsta Grillz Mixtape,2022-03-31,https://i.scdn.co/image/ab67616d0000b273580d8d4b0061e5a244c86c77,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Jozi Flows (with Bas & EARTHGANG),1,48,D-Day: A Gangsta Grillz Mixtape,2022-03-31,https://i.scdn.co/image/ab67616d0000b273580d8d4b0061e5a244c86c77,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Barry From Simpson (with JID feat. 2 Chainz & Young Nudy),1,54,D-Day: A Gangsta Grillz Mixtape,2022-03-31,https://i.scdn.co/image/ab67616d0000b273580d8d4b0061e5a244c86c77,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Everybody Ain’t Shit (with EARTHGANG),1,47,D-Day: A Gangsta Grillz Mixtape,2022-03-31,https://i.scdn.co/image/ab67616d0000b273580d8d4b0061e5a244c86c77,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Ballin in Newport (with Omen),1,42,D-Day: A Gangsta Grillz Mixtape,2022-03-31,https://i.scdn.co/image/ab67616d0000b273580d8d4b0061e5a244c86c77,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Big Trouble Freestyle (with Cozz),1,44,D-Day: A Gangsta Grillz Mixtape,2022-03-31,https://i.scdn.co/image/ab67616d0000b273580d8d4b0061e5a244c86c77,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Heaven’s EP (with J. Cole),1,67,D-Day: A Gangsta Grillz Mixtape,2022-03-31,https://i.scdn.co/image/ab67616d0000b273580d8d4b0061e5a244c86c77,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,9 5 . s o u t h,0,68,The Off-Season,2021-05-14,https://i.scdn.co/image/ab67616d0000b27310e6745bb2f179dd3616b85f,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,a m a r i,0,77,The Off-Season,2021-05-14,https://i.scdn.co/image/ab67616d0000b27310e6745bb2f179dd3616b85f,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,m y . l i f e (with 21 Savage & Morray),1,82,The Off-Season,2021-05-14,https://i.scdn.co/image/ab67616d0000b27310e6745bb2f179dd3616b85f,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,a p p l y i n g . p r e s s u r e,0,63,The Off-Season,2021-05-14,https://i.scdn.co/image/ab67616d0000b27310e6745bb2f179dd3616b85f,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,p u n c h i n ‘ . t h e . c l o c k,0,65,The Off-Season,2021-05-14,https://i.scdn.co/image/ab67616d0000b27310e6745bb2f179dd3616b85f,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,1 0 0 . m i l ‘ (with Bas),1,65,The Off-Season,2021-05-14,https://i.scdn.co/image/ab67616d0000b27310e6745bb2f179dd3616b85f,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,p r i d e . i s . t h e . d e v i l (with Lil Baby),1,78,The Off-Season,2021-05-14,https://i.scdn.co/image/ab67616d0000b27310e6745bb2f179dd3616b85f,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,l e t . g o . m y . h a n d (with Bas & 6LACK),1,70,The Off-Season,2021-05-14,https://i.scdn.co/image/ab67616d0000b27310e6745bb2f179dd3616b85f,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,i n t e r l u d e,0,71,The Off-Season,2021-05-14,https://i.scdn.co/image/ab67616d0000b27310e6745bb2f179dd3616b85f,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,t h e . c l i m b . b a c k,0,65,The Off-Season,2021-05-14,https://i.scdn.co/image/ab67616d0000b27310e6745bb2f179dd3616b85f,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,c l o s e,0,62,The Off-Season,2021-05-14,https://i.scdn.co/image/ab67616d0000b27310e6745bb2f179dd3616b85f,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,h u n g e r . o n . h i l l s i d e (with Bas),1,66,The Off-Season,2021-05-14,https://i.scdn.co/image/ab67616d0000b27310e6745bb2f179dd3616b85f,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Under The Sun (with J. Cole & Lute feat. DaBaby),1,51,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",1,48,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,LamboTruck (with Cozz feat. REASON & Childish Major),1,40,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,"Swivel (with EARTHGANG) - From The Album ""Mirrorland""",1,40,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,"Oh Wow...Swerve (with J. Cole feat. Zoink Gang, KEY! & Maxo Kream)",1,41,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,"Don't Hit Me Right Now (with Bas & Cozz feat. Yung Baby Tate, Guapdad 4000 & Buddy)",1,40,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Wells Fargo (with JID & EARTHGANG feat. Buddy & Guapdad 4000) - Interlude,1,42,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Sleep Deprived (with Lute & Omen feat. Mez & DaVionne),1,40,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Self Love (with Ari Lennox & Bas feat. Baby Rose),1,40,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,"Ladies, Ladies, Ladies (with JID feat. T.I.)",1,39,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",1,43,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,"1993 (with J. Cole, JID, Cozz & EARTHGANG feat. Smino & Buddy)",1,43,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Rembrandt...Run It Back (with JID & J. Cole feat. Vince Staples),1,40,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Sunset (with J. Cole feat. Young Nudy),1,42,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Got Me (with Ari Lennox & Omen feat. Ty Dolla $ign & Dreezy),1,42,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,MIDDLE CHILD,0,43,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,"PTSD (with Omen feat. Mereba, Deante' Hitchcock & St. Beauty)",1,38,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba),1,46,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Big Black Truck (with JID),1,55,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Still Up (with EARTHGANG feat. REASON),1,43,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Outta Pocket (with Bas & Cozz feat. Girl Talk),1,52,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Late Night (with Cozz & Omen feat. Buddy & Landstrip Chip),1,41,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,"Spin Move (with Bas feat. Saba, Smino & The Hics)",1,40,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,BUSSIT (with Ari Lennox),1,49,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,"Passcode (with Ari Lennox feat. Buddy, Smino, Mez & Guapdad 4000)",1,38,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Up Up Away (with JID & EARTHGANG feat. Vince Staples),1,46,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,"No Chorus (with Bas feat. Buddy, Guapdad 4000 & Dreezy)",1,42,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Disgusted (with Cozz feat. Childish Major),1,46,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,"Revenge (with Lute & Omen feat. Ari Lennox, EARTHGANG, Childish Major & REASON)",1,39,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Still Dreamin (with JID & Lute feat. 6LACK),1,53,Revenge Of The Dreamers III: Director's Cut,2020-01-16,https://i.scdn.co/image/ab67616d0000b273a145ed96ce61bf4201d619c3,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Under The Sun (with J. Cole & Lute feat. DaBaby),1,77,Revenge Of The Dreamers III,2019-07-05,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",1,70,Revenge Of The Dreamers III,2019-07-05,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,LamboTruck (with Cozz feat. REASON & Childish Major),1,52,Revenge Of The Dreamers III,2019-07-05,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,"Swivel (with EARTHGANG) - From The Album ""Mirrorland""",1,49,Revenge Of The Dreamers III,2019-07-05,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,"Oh Wow...Swerve (with J. Cole feat. Zoink Gang, KEY! & Maxo Kream)",1,50,Revenge Of The Dreamers III,2019-07-05,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,"Don't Hit Me Right Now (with Bas & Cozz feat. Yung Baby Tate, Guapdad 4000 & Buddy)",1,52,Revenge Of The Dreamers III,2019-07-05,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Wells Fargo (with JID & EARTHGANG feat. Buddy & Guapdad 4000) - Interlude,1,59,Revenge Of The Dreamers III,2019-07-05,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Sleep Deprived (with Lute & Omen feat. Mez & DaVionne),1,51,Revenge Of The Dreamers III,2019-07-05,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Self Love (with Ari Lennox & Bas feat. Baby Rose),1,51,Revenge Of The Dreamers III,2019-07-05,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,"Ladies, Ladies, Ladies (with JID feat. T.I.)",1,51,Revenge Of The Dreamers III,2019-07-05,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",1,69,Revenge Of The Dreamers III,2019-07-05,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,"1993 (with J. Cole, JID, Cozz & EARTHGANG feat. Smino & Buddy)",1,59,Revenge Of The Dreamers III,2019-07-05,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Rembrandt...Run It Back (with JID & J. Cole feat. Vince Staples),1,52,Revenge Of The Dreamers III,2019-07-05,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Sunset (with J. Cole feat. Young Nudy),1,58,Revenge Of The Dreamers III,2019-07-05,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Got Me (with Ari Lennox & Omen feat. Ty Dolla $ign & Dreezy),1,57,Revenge Of The Dreamers III,2019-07-05,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,MIDDLE CHILD,0,55,Revenge Of The Dreamers III,2019-07-05,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,"PTSD (with Omen feat. Mereba, Deante' Hitchcock & St. Beauty)",1,47,Revenge Of The Dreamers III,2019-07-05,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Dreamville,Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba),1,72,Revenge Of The Dreamers III,2019-07-05,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,Intro,0,50,KOD,2018-04-20,https://i.scdn.co/image/ab67616d0000b273cf0f0affd0138a7442f13706,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,KOD,0,71,KOD,2018-04-20,https://i.scdn.co/image/ab67616d0000b273cf0f0affd0138a7442f13706,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,Photograph,0,63,KOD,2018-04-20,https://i.scdn.co/image/ab67616d0000b273cf0f0affd0138a7442f13706,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,The Cut Off (feat. kiLL edward),1,59,KOD,2018-04-20,https://i.scdn.co/image/ab67616d0000b273cf0f0affd0138a7442f13706,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,ATM,0,66,KOD,2018-04-20,https://i.scdn.co/image/ab67616d0000b273cf0f0affd0138a7442f13706,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,Motiv8,0,67,KOD,2018-04-20,https://i.scdn.co/image/ab67616d0000b273cf0f0affd0138a7442f13706,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,Kevin’s Heart,0,77,KOD,2018-04-20,https://i.scdn.co/image/ab67616d0000b273cf0f0affd0138a7442f13706,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,BRACKETS,0,60,KOD,2018-04-20,https://i.scdn.co/image/ab67616d0000b273cf0f0affd0138a7442f13706,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,Once an Addict - Interlude,0,57,KOD,2018-04-20,https://i.scdn.co/image/ab67616d0000b273cf0f0affd0138a7442f13706,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,FRIENDS (feat. kiLL edward),1,58,KOD,2018-04-20,https://i.scdn.co/image/ab67616d0000b273cf0f0affd0138a7442f13706,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,Window Pain - Outro,0,58,KOD,2018-04-20,https://i.scdn.co/image/ab67616d0000b273cf0f0affd0138a7442f13706,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,1985 - Intro to “The Fall Off”,0,66,KOD,2018-04-20,https://i.scdn.co/image/ab67616d0000b273cf0f0affd0138a7442f13706,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,For Whom The Bell Tolls,0,62,4 Your Eyez Only,2016-12-09,https://i.scdn.co/image/ab67616d0000b273f4ca75192df162f78a24023e,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,Immortal,0,68,4 Your Eyez Only,2016-12-09,https://i.scdn.co/image/ab67616d0000b273f4ca75192df162f78a24023e,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,Deja Vu,0,75,4 Your Eyez Only,2016-12-09,https://i.scdn.co/image/ab67616d0000b273f4ca75192df162f78a24023e,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,Ville Mentality,0,67,4 Your Eyez Only,2016-12-09,https://i.scdn.co/image/ab67616d0000b273f4ca75192df162f78a24023e,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,She's Mine Pt. 1,0,69,4 Your Eyez Only,2016-12-09,https://i.scdn.co/image/ab67616d0000b273f4ca75192df162f78a24023e,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,Change,0,70,4 Your Eyez Only,2016-12-09,https://i.scdn.co/image/ab67616d0000b273f4ca75192df162f78a24023e,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,Neighbors,0,77,4 Your Eyez Only,2016-12-09,https://i.scdn.co/image/ab67616d0000b273f4ca75192df162f78a24023e,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,Foldin Clothes,0,60,4 Your Eyez Only,2016-12-09,https://i.scdn.co/image/ab67616d0000b273f4ca75192df162f78a24023e,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,She's Mine Pt. 2,0,67,4 Your Eyez Only,2016-12-09,https://i.scdn.co/image/ab67616d0000b273f4ca75192df162f78a24023e,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,4 Your Eyez Only,0,70,4 Your Eyez Only,2016-12-09,https://i.scdn.co/image/ab67616d0000b273f4ca75192df162f78a24023e,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,Intro - Live,0,35,"Forest Hills Drive: Live from Fayetteville, NC",2016-01-28,https://i.scdn.co/image/ab67616d0000b2737617e402e6b7fef18f4fa7c9,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,January 28th - Live,0,37,"Forest Hills Drive: Live from Fayetteville, NC",2016-01-28,https://i.scdn.co/image/ab67616d0000b2737617e402e6b7fef18f4fa7c9,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,Wet Dreamz - Live,0,40,"Forest Hills Drive: Live from Fayetteville, NC",2016-01-28,https://i.scdn.co/image/ab67616d0000b2737617e402e6b7fef18f4fa7c9,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,03' Adolescence - Live,0,37,"Forest Hills Drive: Live from Fayetteville, NC",2016-01-28,https://i.scdn.co/image/ab67616d0000b2737617e402e6b7fef18f4fa7c9,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,A Tale of 2 Citiez - Live,0,37,"Forest Hills Drive: Live from Fayetteville, NC",2016-01-28,https://i.scdn.co/image/ab67616d0000b2737617e402e6b7fef18f4fa7c9,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,Fire Squad - Live,0,36,"Forest Hills Drive: Live from Fayetteville, NC",2016-01-28,https://i.scdn.co/image/ab67616d0000b2737617e402e6b7fef18f4fa7c9,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,St. Tropez - Live,0,34,"Forest Hills Drive: Live from Fayetteville, NC",2016-01-28,https://i.scdn.co/image/ab67616d0000b2737617e402e6b7fef18f4fa7c9,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,"Intermission (includes ""Lights Please,"" ""In the Morning"" and ""Nobody's Perfect"") (feat. Missy Elliott) - Live",1,35,"Forest Hills Drive: Live from Fayetteville, NC",2016-01-28,https://i.scdn.co/image/ab67616d0000b2737617e402e6b7fef18f4fa7c9,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,G.O.M.D. - Live,0,37,"Forest Hills Drive: Live from Fayetteville, NC",2016-01-28,https://i.scdn.co/image/ab67616d0000b2737617e402e6b7fef18f4fa7c9,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,No Role Modelz - Live,0,42,"Forest Hills Drive: Live from Fayetteville, NC",2016-01-28,https://i.scdn.co/image/ab67616d0000b2737617e402e6b7fef18f4fa7c9,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,Hello - Live,0,36,"Forest Hills Drive: Live from Fayetteville, NC",2016-01-28,https://i.scdn.co/image/ab67616d0000b2737617e402e6b7fef18f4fa7c9,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,Apparently - Live,0,36,"Forest Hills Drive: Live from Fayetteville, NC",2016-01-28,https://i.scdn.co/image/ab67616d0000b2737617e402e6b7fef18f4fa7c9,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,Love Yourz - Live,0,39,"Forest Hills Drive: Live from Fayetteville, NC",2016-01-28,https://i.scdn.co/image/ab67616d0000b2737617e402e6b7fef18f4fa7c9,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
J. Cole,Intro,0,59,2014 Forest Hills Drive,2014-12-09,https://i.scdn.co/image/ab67616d0000b273c6e0948bbb0681ff29cdbae8,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
